Time,Hand_WristRoot.x,Hand_WristRoot.y,Hand_WristRoot.z,ForearmStub.x,ForearmStub.y,ForearmStub.z,Thumb0.x,Thumb0.y,Thumb0.z,Thumb1.x,Thumb1.y,Thumb1.z,Thumb2.x,Thumb2.y,Thumb2.z,Thumb3.x,Thumb3.y,Thumb3.z,ThumbTip.x,ThumbTip.y,ThumbTip.z,Index1.x,Index1.y,Index1.z,Index2.x,Index2.y,Index2.z,Index3.x,Index3.y,Index3.z,IndexTip.x,IndexTip.y,IndexTip.z,Middle1.x,Middle1.y,Middle1.z,Middle2.x,Middle2.y,Middle2.z,Middle3.x,Middle3.y,Middle3.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,Ring1.x,Ring1.y,Ring1.z,Ring2.x,Ring2.y,Ring2.z,Ring3.x,Ring3.y,Ring3.z,RingTip.x,RingTip.y,RingTip.z,Pinky0.x,Pinky0.y,Pinky0.z,Pinky1.x,Pinky1.y,Pinky1.z,Pinky2.x,Pinky2.y,Pinky2.z,Pinky3.x,Pinky3.y,Pinky3.z,PinkyTip.x,PinkyTip.y,PinkyTip.z
4.572235,-0.1788292,0.5861803,0.1220234,-0.1788292,0.5861803,0.1220234,-0.1612959,0.5793452,0.1411321,-0.1401418,0.5811602,0.1565086,-0.1152069,0.5765247,0.1795942,-0.1000893,0.5636224,0.209185,-0.08773652,0.5527892,0.2292986,-0.146021,0.5796307,0.2210734,-0.1420661,0.573561,0.2604187,-0.1347239,0.5616772,0.2819148,-0.1289773,0.5495129,0.3013245,-0.1680074,0.5711432,0.2212515,-0.171726,0.563136,0.2656631,-0.1669087,0.5481414,0.2900852,-0.1610052,0.5326418,0.3105772,-0.1831764,0.5575348,0.213129,-0.1890137,0.546764,0.2523964,-0.1837847,0.5305665,0.2746674,-0.1747037,0.5141521,0.2922595,-0.1908604,0.5597081,0.1556914,-0.1954226,0.542656,0.2004928,-0.2010042,0.5262738,0.2278887,-0.1960965,0.5095795,0.2403885,-0.186515,0.4926562,0.2529679
4.58736,-0.1792776,0.5738904,0.1164871,-0.1792776,0.5738904,0.1164871,-0.1615654,0.5658274,0.1349408,-0.1399188,0.5669285,0.1496866,-0.1144283,0.5614326,0.1719625,-0.09871981,0.5476922,0.2008601,-0.08505046,0.5370362,0.2202019,-0.1442843,0.5632938,0.2144327,-0.1403708,0.557326,0.2537977,-0.1331235,0.5448487,0.2749876,-0.1268604,0.5311882,0.2932056,-0.1665903,0.5557022,0.2149638,-0.1703558,0.5462289,0.2590819,-0.1660269,0.5300962,0.2828617,-0.1606235,0.5135216,0.3026378,-0.1825067,0.5429482,0.2068853,-0.1886019,0.5309987,0.2457707,-0.183982,0.5137396,0.2673689,-0.1755721,0.4962755,0.2842702,-0.191538,0.5470107,0.149747,-0.1956698,0.528931,0.1941859,-0.2014551,0.5118772,0.2211258,-0.1970451,0.4945706,0.2329606,-0.1886824,0.4769251,0.2454165
4.603099,-0.1768833,0.570419,0.1091294,-0.1768833,0.570419,0.1091294,-0.1587391,0.5621945,0.1270855,-0.1367207,0.5644272,0.1411366,-0.1125285,0.5633961,0.1654236,-0.09751487,0.5533633,0.1961573,-0.08344294,0.5463735,0.2168366,-0.1397287,0.5586774,0.206144,-0.1361748,0.5541753,0.2457374,-0.1294077,0.5431061,0.2678484,-0.1235857,0.5307313,0.2871019,-0.1619833,0.5509719,0.2070541,-0.1667562,0.5428037,0.2513353,-0.1636586,0.5280766,0.276195,-0.1594456,0.5127551,0.2972309,-0.178013,0.5382508,0.1991495,-0.1846814,0.5278087,0.2383734,-0.18107,0.5117888,0.2610894,-0.1743199,0.4957741,0.2800458,-0.1882983,0.5430363,0.1422798,-0.1913844,0.524342,0.1865489,-0.1971026,0.5076606,0.2137353,-0.1935897,0.4907024,0.2263491,-0.1873706,0.4735899,0.2406646
4.618097,-0.1756634,0.5642356,0.1036729,-0.1756634,0.5642356,0.1036729,-0.1571185,0.5558338,0.1211306,-0.1348225,0.5590051,0.1345493,-0.1116919,0.5609108,0.1597985,-0.09713084,0.553221,0.191413,-0.08288553,0.5488042,0.2126749,-0.1364438,0.551303,0.1997184,-0.1336814,0.5475451,0.2394524,-0.1282584,0.5383834,0.2627733,-0.12367,0.5277655,0.283363,-0.1586475,0.5435019,0.2009869,-0.1636463,0.535648,0.2453001,-0.161571,0.5222166,0.2709862,-0.159194,0.5089607,0.2936498,-0.1747949,0.5308301,0.1932441,-0.181662,0.5213324,0.2326732,-0.1791528,0.5066536,0.2564206,-0.1740739,0.4922575,0.2771169,-0.186286,0.5363574,0.1366734,-0.1883788,0.5170454,0.1807349,-0.1942042,0.5013191,0.2084624,-0.1917591,0.4850531,0.2221909,-0.1875741,0.4689932,0.2383468
4.63395,-0.1711392,0.5692558,0.1024055,-0.1711392,0.5692558,0.1024055,-0.1525863,0.5611976,0.1200161,-0.1303092,0.5645172,0.1334302,-0.1090882,0.5685729,0.1600649,-0.09639095,0.5631002,0.19292,-0.08272772,0.5614092,0.2149418,-0.1319738,0.5580218,0.1986866,-0.1291896,0.5548401,0.2384693,-0.1241886,0.5467805,0.2622862,-0.1202577,0.53758,0.2836785,-0.1541555,0.5501764,0.200063,-0.1590928,0.5430681,0.2445088,-0.1569842,0.5301347,0.2704465,-0.1551405,0.5179551,0.2937546,-0.1702578,0.5373309,0.192515,-0.176983,0.5284956,0.2321221,-0.1748442,0.5147288,0.256445,-0.1703042,0.5013062,0.2779066,-0.1817108,0.5418927,0.1358505,-0.1837887,0.5233018,0.1802219,-0.1889097,0.5101189,0.2093775,-0.1861037,0.4951696,0.2244664,-0.1814143,0.4806034,0.2418527
4.646796,-0.168451,0.569497,0.1009643,-0.168451,0.569497,0.1009643,-0.1498989,0.561754,0.1187165,-0.1276391,0.5651544,0.1321391,-0.1079142,0.5707933,0.159622,-0.09630573,0.5677407,0.1931863,-0.08292745,0.5687022,0.215426,-0.1293604,0.5598474,0.1974473,-0.1265734,0.5572414,0.2372717,-0.1219673,0.5502121,0.2614912,-0.1186867,0.5423951,0.2835335,-0.1515265,0.5519764,0.1989236,-0.1564297,0.5456164,0.2434864,-0.154309,0.5331764,0.2696634,-0.1529019,0.5219575,0.2934786,-0.1675934,0.5389802,0.1915605,-0.1740866,0.5309184,0.2313709,-0.1721952,0.5180801,0.2562164,-0.1680594,0.5056415,0.2783423,-0.1789981,0.5426349,0.1348206,-0.1810817,0.5247324,0.1794738,-0.1859276,0.513519,0.2094879,-0.1829902,0.4996158,0.2255223,-0.1781473,0.4862467,0.2438051
4.662477,-0.1633027,0.581735,0.1036269,-0.1633027,0.581735,0.1036269,-0.1450001,0.5744402,0.1218224,-0.1229602,0.5770492,0.1357747,-0.104102,0.582557,0.1638855,-0.09372189,0.5800628,0.1978952,-0.08107723,0.5812041,0.2205517,-0.1256354,0.5743511,0.2008731,-0.1218018,0.5697681,0.2404311,-0.1164989,0.5614115,0.2640798,-0.1125762,0.5523719,0.285542,-0.147803,0.5664569,0.2021956,-0.1526089,0.5601436,0.2467756,-0.150315,0.5476986,0.2729356,-0.1487483,0.5364677,0.2967352,-0.1637283,0.5532569,0.1948876,-0.1695391,0.5452129,0.2348068,-0.1670625,0.5324118,0.25962,-0.1624033,0.5200519,0.281686,-0.1742926,0.5556101,0.1379165,-0.1770017,0.5387065,0.1829241,-0.1817636,0.5283226,0.2132484,-0.1786935,0.514904,0.2296663,-0.1737227,0.5021005,0.2483158
4.676485,-0.1596186,0.5880445,0.1048908,-0.1596186,0.5880445,0.1048908,-0.1415743,0.5811803,0.123507,-0.1197742,0.5835519,0.1378722,-0.1018356,0.5895548,0.1664791,-0.09255959,0.5879755,0.2008606,-0.0806168,0.5896884,0.2238594,-0.1233777,0.5828356,0.2028175,-0.1190862,0.5773711,0.2422162,-0.1131849,0.5679388,0.2653121,-0.1087111,0.5579095,0.2862198,-0.1455493,0.574928,0.203984,-0.1491356,0.5678318,0.248561,-0.1459687,0.5549374,0.2744104,-0.1436179,0.5433006,0.2979491,-0.1613432,0.561542,0.1967294,-0.1660703,0.552889,0.2366643,-0.1627554,0.5397614,0.2612077,-0.1573584,0.5271719,0.2829737,-0.1710698,0.5626441,0.1395715,-0.1744146,0.5467106,0.1848892,-0.178607,0.5362939,0.2152863,-0.1750838,0.5229461,0.2316708,-0.1696531,0.5102547,0.2502687
4.690336,-0.1567975,0.5909181,0.1053457,-0.1567975,0.5909181,0.1053457,-0.1390171,0.5844657,0.1243588,-0.1174449,0.5869381,0.1390474,-0.1003363,0.5937054,0.1679901,-0.09195957,0.593178,0.2026338,-0.08060425,0.5956385,0.2258611,-0.1219723,0.587787,0.2038727,-0.11753,0.5820144,0.2432107,-0.1111855,0.5718079,0.2658555,-0.1063034,0.561066,0.286313,-0.1441499,0.5798745,0.2048822,-0.1469055,0.5727862,0.2495195,-0.1431386,0.559892,0.2752885,-0.1402626,0.5482729,0.2987775,-0.1598225,0.5663193,0.197679,-0.1640269,0.5576277,0.2376639,-0.1602779,0.5444992,0.2621443,-0.1545189,0.5319621,0.2838476,-0.1687219,0.5662249,0.1403759,-0.172705,0.5512279,0.1859608,-0.1764722,0.5407668,0.2163983,-0.1726026,0.527471,0.2327469,-0.1668369,0.5148708,0.251306
4.705027,-0.1577773,0.6045694,0.1069478,-0.1577773,0.6045694,0.1069478,-0.1401534,0.5986781,0.1262861,-0.1187557,0.6016261,0.1411413,-0.1017944,0.608965,0.1700314,-0.09356417,0.6091217,0.2047137,-0.08231446,0.612051,0.2279381,-0.1239706,0.6039233,0.2058764,-0.1179667,0.5969728,0.2448146,-0.1097132,0.5844604,0.265612,-0.1030668,0.5715785,0.2842564,-0.1461016,0.5958755,0.2068355,-0.1472176,0.5872034,0.2512639,-0.1411371,0.5719303,0.2752272,-0.1361111,0.5580796,0.2970883,-0.1616023,0.5820476,0.1997801,-0.1647788,0.5723885,0.2396377,-0.1589018,0.5575677,0.2626921,-0.1512263,0.5436222,0.2828908,-0.169897,0.5805907,0.1424048,-0.1742549,0.5666019,0.188275,-0.1765993,0.5550866,0.2184739,-0.1716922,0.5414148,0.2342229,-0.1648061,0.5284196,0.2521156
4.720236,-0.158017,0.6131745,0.1077883,-0.158017,0.6131745,0.1077883,-0.1405595,0.607826,0.1274328,-0.1193384,0.6112328,0.1424424,-0.1010989,0.617725,0.1707506,-0.09158166,0.6172817,0.2050996,-0.07938091,0.6196343,0.2279056,-0.1252452,0.6149248,0.2070512,-0.1178901,0.6075389,0.2456762,-0.1082936,0.5938056,0.2650802,-0.1003109,0.5796229,0.2821934,-0.1473333,0.6067539,0.2079586,-0.1474067,0.5972316,0.2522265,-0.1398799,0.5806748,0.2748916,-0.1334966,0.5656036,0.2955585,-0.1626707,0.5926722,0.2010497,-0.165208,0.5825644,0.2408418,-0.1579927,0.5668928,0.2629335,-0.149121,0.5522673,0.2821369,-0.1703542,0.5899007,0.1436378,-0.1751031,0.5768942,0.1897576,-0.1765719,0.5648904,0.2198212,-0.1710019,0.5510983,0.2352415,-0.1634017,0.5379877,0.252757
4.734048,-0.1648654,0.6275275,0.1143597,-0.1648654,0.6275275,0.1143597,-0.147428,0.6227269,0.1341629,-0.1265441,0.624778,0.1498754,-0.1061983,0.6266977,0.1774171,-0.09533203,0.6220547,0.2110474,-0.08201554,0.6207529,0.2333069,-0.1327448,0.6309546,0.2137915,-0.1237876,0.6212701,0.2515608,-0.1126238,0.6053062,0.2682263,-0.1028247,0.5884954,0.2816093,-0.1546745,0.6223629,0.2146539,-0.152999,0.6114774,0.2585746,-0.1441497,0.5942925,0.2802737,-0.1363858,0.5784736,0.2998822,-0.1696915,0.6079125,0.207803,-0.1714247,0.5972205,0.2474854,-0.1631885,0.5812023,0.268963,-0.1533642,0.5663287,0.2875005,-0.1769665,0.6043921,0.1503789,-0.1817442,0.5917772,0.1966044,-0.1828513,0.579698,0.2266532,-0.1769287,0.5660313,0.2420536,-0.1689464,0.5530753,0.2595142
4.748347,-0.1693698,0.6376563,0.11884,-0.1693698,0.6376563,0.11884,-0.151969,0.6333878,0.1387967,-0.1314141,0.6346822,0.1550155,-0.1101507,0.6335805,0.1819011,-0.1000626,0.6249014,0.2149697,-0.08749574,0.6199567,0.2371537,-0.1379399,0.642703,0.2184235,-0.1278251,0.6315615,0.2554923,-0.1155813,0.6143045,0.2699664,-0.104661,0.5961317,0.2803696,-0.1597092,0.6337085,0.2192419,-0.1564962,0.6219435,0.2628492,-0.1465565,0.6044707,0.2838346,-0.1375635,0.5881798,0.3025092,-0.1744089,0.6189083,0.2124499,-0.1754992,0.607874,0.2520614,-0.166504,0.5917637,0.2731622,-0.1559606,0.5768564,0.2912728,-0.1812582,0.6146656,0.1550223,-0.1860861,0.6024352,0.2013457,-0.1869726,0.5904003,0.2314197,-0.1807996,0.5769086,0.2468761,-0.1725448,0.5641612,0.2643635
4.762299,-0.1736155,0.6522123,0.1283778,-0.1736155,0.6522123,0.1283778,-0.1559641,0.6489766,0.1483086,-0.1355559,0.6501343,0.1647217,-0.1134802,0.6471647,0.1907991,-0.104156,0.635719,0.2232442,-0.09331711,0.6275349,0.2453812,-0.1417535,0.6606166,0.2275965,-0.1300871,0.6489764,0.2640511,-0.1169839,0.6318709,0.2779407,-0.1053017,0.6138751,0.2878103,-0.1632165,0.6509511,0.2287756,-0.1581433,0.6388435,0.2721115,-0.1467654,0.6213723,0.2923546,-0.1360267,0.6047341,0.3097575,-0.1774735,0.6355309,0.2224339,-0.1758821,0.6232343,0.2616547,-0.1647087,0.6066992,0.2813384,-0.1521073,0.5914891,0.2978077,-0.1845351,0.6297143,0.16517,-0.1886822,0.6184342,0.2117996,-0.186544,0.6052731,0.241334,-0.1783574,0.591651,0.2557023,-0.1676849,0.5787457,0.2717023
4.776258,-0.176767,0.6633695,0.1353961,-0.176767,0.6633695,0.1353961,-0.1589058,0.6611522,0.1552792,-0.1386155,0.6623878,0.1718324,-0.1159845,0.6581846,0.1972558,-0.1073241,0.644919,0.2291877,-0.09787177,0.6346737,0.251101,-0.1446028,0.6750723,0.2341821,-0.1315388,0.6632432,0.2700979,-0.1175955,0.6463,0.2833541,-0.105175,0.6284896,0.2926414,-0.1657439,0.6647698,0.2357254,-0.1589018,0.6525397,0.2787828,-0.146147,0.6351565,0.2982668,-0.1338868,0.6184157,0.3145285,-0.1795461,0.6487677,0.2298352,-0.1757312,0.6358865,0.2687137,-0.1627598,0.6193151,0.2872293,-0.1483897,0.6041118,0.3021873,-0.1867575,0.6414026,0.1727686,-0.190274,0.6310858,0.2196723,-0.1857987,0.6175324,0.2487643,-0.1760879,0.6041042,0.2623442,-0.1635459,0.5914325,0.2771283
4.791106,-0.1774391,0.6755001,0.1439866,-0.1774391,0.6755001,0.1439866,-0.1594632,0.6746298,0.163871,-0.1391688,0.6772066,0.1802638,-0.1161336,0.6744407,0.2055207,-0.1067039,0.6624967,0.237755,-0.09701013,0.6530459,0.2599185,-0.1453946,0.6920856,0.2421103,-0.1319522,0.6821824,0.2784664,-0.1174737,0.6662639,0.2924015,-0.1044934,0.6492714,0.3024262,-0.1661954,0.6811914,0.2441397,-0.1589535,0.6710237,0.2876656,-0.1452278,0.6544607,0.3072042,-0.1317999,0.6382495,0.3230754,-0.1795007,0.6645436,0.2389361,-0.1743181,0.6525009,0.2779249,-0.1594286,0.6362102,0.2952055,-0.142784,0.621123,0.3077241,-0.1866296,0.6547164,0.1822311,-0.1896917,0.6461467,0.2295168,-0.1835069,0.6330437,0.2585017,-0.1720866,0.6200659,0.2711581,-0.1573708,0.6079465,0.2843115
4.804647,-0.1782768,0.6856768,0.1508853,-0.1782768,0.6856768,0.1508853,-0.1602326,0.6861362,0.1707215,-0.1399872,0.6899717,0.1869277,-0.1166041,0.68852,0.2119738,-0.1065034,0.6778292,0.2444439,-0.09651351,0.6691836,0.2668037,-0.1465161,0.7070462,0.2481724,-0.1327571,0.6990504,0.284878,-0.1177791,0.6841688,0.2994179,-0.1042697,0.6680155,0.3101091,-0.1669634,0.6956012,0.2507,-0.1593858,0.6874784,0.2945968,-0.1447731,0.6717955,0.3142183,-0.1303346,0.6562232,0.32984,-0.1797586,0.6783602,0.2461951,-0.1732525,0.6672173,0.2852531,-0.1567637,0.651403,0.3014928,-0.1384513,0.6367506,0.3120447,-0.1867215,0.666121,0.1899407,-0.1893973,0.6593049,0.2375341,-0.1819094,0.6465359,0.2663603,-0.1690827,0.6340045,0.2780852,-0.1527053,0.6224977,0.2897393
4.81902,-0.1792033,0.6946654,0.1567683,-0.1792033,0.6946654,0.1567683,-0.1611351,0.6964254,0.1765096,-0.1409794,0.701467,0.1924957,-0.1173103,0.7012979,0.2173136,-0.1066255,0.6918539,0.2499828,-0.09635461,0.6840293,0.2725171,-0.1478775,0.7206784,0.2530605,-0.1338619,0.7145535,0.2900279,-0.1184213,0.7007086,0.3050983,-0.104416,0.6854042,0.3163837,-0.1679628,0.7087262,0.256093,-0.1601113,0.7026118,0.3002665,-0.1447177,0.6878764,0.3200248,-0.1294087,0.6730291,0.3355234,-0.1802402,0.6909475,0.2522921,-0.1725198,0.6807975,0.2913995,-0.1546689,0.6655734,0.306738,-0.1350918,0.6515033,0.3156908,-0.1869605,0.6763672,0.1965687,-0.1893174,0.6712935,0.2443961,-0.1806487,0.6589326,0.2730689,-0.1667048,0.6469346,0.2840527,-0.1490884,0.6361434,0.2945247
4.834522,-0.1764473,0.7084782,0.1623267,-0.1764473,0.7084782,0.1623267,-0.1584283,0.7119279,0.1818893,-0.1383864,0.7184967,0.1974585,-0.1147145,0.720557,0.2221887,-0.1037174,0.7136704,0.255389,-0.09316146,0.7077128,0.2783583,-0.1457199,0.7414829,0.256649,-0.1316119,0.7380613,0.293929,-0.1158832,0.7255258,0.3098248,-0.1015543,0.7112532,0.3220194,-0.1655475,0.7293339,0.2604882,-0.1575377,0.7263275,0.3049532,-0.141633,0.7130588,0.3253363,-0.1257709,0.6993653,0.3413327,-0.1774423,0.7110853,0.2578877,-0.1696304,0.703909,0.2976305,-0.1515224,0.6902028,0.3140604,-0.1315837,0.6771727,0.323758,-0.1838289,0.6927004,0.2032612,-0.1860961,0.6907622,0.2513222,-0.1774237,0.6807052,0.2808809,-0.1632349,0.6698036,0.2926648,-0.1453398,0.6601482,0.3037547
4.846975,-0.1748373,0.7202871,0.1674924,-0.1748373,0.7202871,0.1674924,-0.1569044,0.7253842,0.1867722,-0.1370096,0.7334187,0.2018345,-0.1133761,0.7376379,0.2263261,-0.1020924,0.7333168,0.2598617,-0.09127513,0.7292343,0.2831174,-0.1448562,0.7600175,0.2594316,-0.1307003,0.7592431,0.2968421,-0.114706,0.7480262,0.3134427,-0.1000724,0.7348052,0.3264347,-0.1644261,0.7477316,0.2640733,-0.1563002,0.7477723,0.3086187,-0.1399154,0.7359739,0.3295191,-0.1235311,0.7234333,0.3459293,-0.1759338,0.7291065,0.2626802,-0.1680924,0.7249008,0.3028404,-0.1497508,0.7127643,0.3202183,-0.1294815,0.700808,0.3305906,-0.1819061,0.7070642,0.2093762,-0.1841557,0.708221,0.2574632,-0.1775255,0.7015458,0.2884721,-0.164059,0.6921389,0.3022268,-0.1468118,0.6839376,0.3153311
4.86048,-0.1705386,0.73917,0.173748,-0.1705386,0.73917,0.173748,-0.152741,0.7461092,0.1925727,-0.1330725,0.7553094,0.2072606,-0.1088152,0.7597221,0.2310995,-0.09707385,0.7562647,0.2645782,-0.08600198,0.7526658,0.2877938,-0.1415573,0.7863047,0.262453,-0.1275085,0.7886861,0.2998361,-0.1113104,0.7791815,0.317286,-0.09642404,0.7674099,0.3313414,-0.1608279,0.7739297,0.2680185,-0.1527003,0.7773683,0.3124307,-0.1360274,0.7674886,0.3340846,-0.1193332,0.7565413,0.3513027,-0.1718838,0.7549816,0.2680235,-0.1639718,0.7539332,0.308376,-0.1454121,0.7435974,0.3266628,-0.124898,0.7329541,0.3379444,-0.1773036,0.7289174,0.2165053,-0.179599,0.7335758,0.2643779,-0.1728129,0.7292668,0.2957697,-0.1591327,0.7211863,0.3101429,-0.1416773,0.7143478,0.323744
4.874226,-0.1675795,0.7550545,0.1795104,-0.1675795,0.7550545,0.1795104,-0.1499615,0.7637784,0.1977526,-0.1306143,0.7733703,0.2126157,-0.1063831,0.7771228,0.2365938,-0.09535421,0.7738212,0.2703294,-0.0848845,0.7701463,0.293811,-0.1397739,0.8092465,0.2644824,-0.1259118,0.8147387,0.3016068,-0.1095574,0.8069988,0.3197683,-0.09446277,0.7967569,0.3347678,-0.158746,0.7968569,0.2709652,-0.1506855,0.8036204,0.3150063,-0.1337615,0.7956768,0.337254,-0.1167872,0.7863488,0.3551389,-0.169346,0.7777019,0.2723741,-0.1614197,0.7797646,0.3126846,-0.1427151,0.7713014,0.331769,-0.1220033,0.7620424,0.3438799,-0.1741175,0.7478072,0.2229131,-0.1765459,0.7559083,0.2703181,-0.169648,0.7539471,0.3019193,-0.1557782,0.7472165,0.3167974,-0.138136,0.7417535,0.3307744
4.888484,-0.1654072,0.7691137,0.1849509,-0.1654072,0.7691137,0.1849509,-0.1480092,0.7795435,0.2024953,-0.1290055,0.7897965,0.2173602,-0.1048736,0.7933973,0.2414614,-0.09527906,0.7900715,0.2756302,-0.08592766,0.7862206,0.2995515,-0.1389305,0.8299356,0.2657584,-0.125331,0.8384531,0.302406,-0.1088699,0.832505,0.3211374,-0.09368078,0.823989,0.3370903,-0.1576088,0.817603,0.2731406,-0.1496482,0.8275497,0.3165919,-0.1324961,0.821511,0.3392597,-0.1152614,0.8137853,0.3576522,-0.1677555,0.7983555,0.2759404,-0.1598623,0.8034397,0.3159887,-0.141171,0.79697,0.3358501,-0.1203611,0.7892042,0.3488126,-0.1717955,0.7648655,0.228771,-0.1744389,0.776307,0.2754707,-0.1676364,0.7762988,0.3071534,-0.1536714,0.7707719,0.3224329,-0.1359273,0.7665431,0.3367055
4.902922,-0.1631176,0.7868696,0.1900206,-0.1631176,0.7868696,0.1900206,-0.1459046,0.79871,0.2068371,-0.1270574,0.8102202,0.2209625,-0.1029302,0.8154504,0.244768,-0.09322215,0.8146284,0.2790566,-0.08380672,0.8125234,0.3031694,-0.1375515,0.8538651,0.2661005,-0.1243901,0.865279,0.3021149,-0.1080729,0.8608788,0.3213919,-0.09296548,0.8536528,0.3380437,-0.1562272,0.8420374,0.2742732,-0.1486221,0.8552805,0.3169007,-0.1316148,0.8510724,0.3400854,-0.1144731,0.8448447,0.3591218,-0.1663036,0.8230084,0.2784714,-0.1588444,0.8312794,0.3180689,-0.1406323,0.8268017,0.3389009,-0.1200911,0.8204256,0.3529999,-0.1698222,0.7859696,0.23399,-0.1728785,0.8009539,0.2796505,-0.1665061,0.8034851,0.3113215,-0.1527246,0.7992673,0.3271743,-0.1350064,0.7962191,0.3417763
4.915305,-0.1612596,0.8025768,0.195037,-0.1612596,0.8025768,0.195037,-0.1442336,0.8157529,0.2110301,-0.1255461,0.8284352,0.2243405,-0.101418,0.8351774,0.2477619,-0.09126759,0.8369921,0.2818838,-0.08155911,0.8367339,0.3059708,-0.1366046,0.8752853,0.2660002,-0.1239118,0.8895233,0.3011671,-0.1077509,0.8866998,0.3208665,-0.09273187,0.8807971,0.3381094,-0.155282,0.8640069,0.2749123,-0.14803,0.8804169,0.3164869,-0.1311699,0.8780408,0.3400363,-0.1141224,0.8733257,0.3595853,-0.1652942,0.8452948,0.2804688,-0.1582734,0.8566594,0.3193734,-0.1404538,0.8541383,0.3408631,-0.1201291,0.849157,0.3558122,-0.1682912,0.8049733,0.2388991,-0.1717672,0.8233567,0.2832694,-0.1671387,0.8290268,0.3148367,-0.1541915,0.8265683,0.3317291,-0.1370639,0.8251113,0.3472522
4.93207,-0.159638,0.8192257,0.1997843,-0.159638,0.8192257,0.1997843,-0.1427345,0.8333015,0.2151277,-0.1239757,0.8479347,0.2261371,-0.09903502,0.8579584,0.2474366,-0.08620395,0.86424,0.2800945,-0.0750559,0.8670106,0.3033872,-0.1355017,0.8959562,0.2665679,-0.1230992,0.9123338,0.300897,-0.1071091,0.9107084,0.3208691,-0.09223124,0.9058278,0.3385485,-0.1542761,0.8852417,0.275959,-0.1473525,0.9041225,0.3165288,-0.1307044,0.9031561,0.3403279,-0.1138276,0.8995993,0.360266,-0.1643676,0.8668996,0.2825159,-0.1580712,0.8808308,0.3207035,-0.1406415,0.8798006,0.3426317,-0.120565,0.8758689,0.3582155,-0.1670575,0.8242058,0.2433643,-0.1709004,0.8451712,0.2865435,-0.1666978,0.8527322,0.3177722,-0.1539862,0.8512995,0.3349592,-0.1369461,0.8507087,0.350635
4.942929,-0.1581623,0.8345622,0.2045807,-0.1581623,0.8345622,0.2045807,-0.1413767,0.8494962,0.2192264,-0.1226632,0.865429,0.2283467,-0.09735519,0.8778716,0.2478625,-0.08298711,0.8876923,0.278971,-0.07144647,0.8926849,0.3016953,-0.1345183,0.9150373,0.2669898,-0.1223798,0.9334916,0.3003459,-0.1065498,0.9330729,0.3205065,-0.09180436,0.92923,0.338549,-0.1533876,0.9049019,0.2768231,-0.1467748,0.9261781,0.316243,-0.1303307,0.9266284,0.3401987,-0.1136176,0.9242452,0.3604472,-0.163559,0.8869805,0.2843484,-0.1579809,0.9034148,0.321642,-0.1409423,0.9039045,0.3438939,-0.1211149,0.9010656,0.3600245,-0.1659579,0.8420793,0.2477291,-0.1701538,0.8655285,0.2895774,-0.1662645,0.8748887,0.3203561,-0.1537316,0.8744548,0.3377275,-0.1367455,0.8747023,0.3534711
4.956199,-0.1567602,0.849249,0.2094384,-0.1567602,0.849249,0.2094384,-0.1400889,0.8650042,0.223335,-0.1214521,0.881871,0.230779,-0.09608117,0.8964627,0.2486558,-0.08092198,0.9093888,0.278215,-0.06933585,0.9164033,0.3003749,-0.1335855,0.9332151,0.2672552,-0.1216877,0.9536929,0.2994987,-0.1060091,0.9544938,0.3197657,-0.09138887,0.9517086,0.3381021,-0.1525491,0.9236782,0.2774973,-0.1462323,0.9472868,0.3156163,-0.1299864,0.9491674,0.3396375,-0.113432,0.9479781,0.3601204,-0.1628021,0.9062302,0.2859651,-0.1578046,0.92502,0.3222139,-0.1410945,0.9269802,0.3446334,-0.1214755,0.9252048,0.3611659,-0.164924,0.8592718,0.2520055,-0.1694622,0.8851222,0.2923777,-0.1658869,0.8962548,0.3225994,-0.1535333,0.8968341,0.3400946,-0.1366065,0.8979271,0.355866
4.970466,-0.1577151,0.8611255,0.2111369,-0.1577151,0.8611255,0.2111369,-0.1410023,0.8774052,0.224363,-0.1223249,0.8945562,0.2310133,-0.09686413,0.9098407,0.2481689,-0.08157204,0.9239887,0.2770932,-0.06989388,0.9319203,0.2988927,-0.1343214,0.9473739,0.2653965,-0.1232804,0.9703599,0.2962231,-0.1079323,0.9729429,0.3165941,-0.09353474,0.97176,0.3352768,-0.1533075,0.9383208,0.2760284,-0.1470218,0.9636768,0.3130134,-0.1308754,0.9667527,0.3369783,-0.1144019,0.9665853,0.3575599,-0.1636034,0.9212675,0.2852176,-0.1602623,0.9427644,0.3201281,-0.1444573,0.9467894,0.342925,-0.1254369,0.9467073,0.3602339,-0.165848,0.8729375,0.2532486,-0.1703157,0.9004626,0.2925062,-0.1679052,0.9134158,0.3221115,-0.1561634,0.9151777,0.3399456,-0.139486,0.9171742,0.3558931
